"","article","indiv","dpi","dpi_idx","sample_type","st_idx","sample_rep","val_total","pos_total","cens_total","val_sg","pos_sg","cens_sg","val_inf","pos_inf","lodq_sg","lodq_total","tg_total","tg_sg","tg_idx","cell_line","cell_idx","culture_assay","assay_idx","animal_species","sp_idx","age_class_stand","age_years_rep","age_class_rep","age_idx","sex","sex_idx","units_total","units_sg","units_inf","lod_total","loq_total","lod_sg","loq_sg","lod_inf","loq_inf","sample_grp","inoc_dose_total_pfu","inoc_dose_total_TCID","inoc_route","inoc_dose_units_rep","viral_strain","organ_system","log10_dose_pfu"
"1049","Nagata et al. 2021","NN_#5405",1,1,"Non-invasive",0,"Conjunctival Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Ocular Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","Other",7.42118929906994
"1050","Nagata et al. 2021","NN_#5405",4,2,"Non-invasive",0,"Conjunctival Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Ocular Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","Other",7.42118929906994
"1051","Nagata et al. 2021","NN_#5405",7,2,"Non-invasive",0,"Conjunctival Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Ocular Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","Other",7.42118929906994
"1052","Nagata et al. 2021","NN_#5405",10,2,"Non-invasive",0,"Conjunctival Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Ocular Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","Other",7.42118929906994
"1053","Nagata et al. 2021","NN_#5405",14,2,"Non-invasive",0,"Conjunctival Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Ocular Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","Other",7.42118929906994
"1054","Nagata et al. 2021","NN_#5405",21,2,"Non-invasive",0,"Conjunctival Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Ocular Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","Other",7.42118929906994
"1055","Nagata et al. 2021","NN_#5405",28,2,"Non-invasive",0,"Conjunctival Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Ocular Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","Other",7.42118929906994
"1056","Nagata et al. 2021","NN_#5405",1,1,"Non-invasive",0,"Nasal Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Nasal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","URT",7.42118929906994
"1057","Nagata et al. 2021","NN_#5405",4,2,"Non-invasive",0,"Nasal Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Nasal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","URT",7.42118929906994
"1058","Nagata et al. 2021","NN_#5405",7,2,"Non-invasive",0,"Nasal Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Nasal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","URT",7.42118929906994
"1059","Nagata et al. 2021","NN_#5405",10,2,"Non-invasive",0,"Nasal Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Nasal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","URT",7.42118929906994
"1060","Nagata et al. 2021","NN_#5405",14,2,"Non-invasive",0,"Nasal Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Nasal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","URT",7.42118929906994
"1061","Nagata et al. 2021","NN_#5405",21,2,"Non-invasive",0,"Nasal Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Nasal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","URT",7.42118929906994
"1062","Nagata et al. 2021","NN_#5405",28,2,"Non-invasive",0,"Nasal Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Nasal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","URT",7.42118929906994
"1063","Nagata et al. 2021","NN_#5405",1,1,"Non-invasive",0,"Throat Swab","4.3",1,0,"Pos",1,3,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Oropharyngeal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","URT",7.42118929906994
"1064","Nagata et al. 2021","NN_#5405",4,2,"Non-invasive",0,"Throat Swab","1.8",1,0,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Oropharyngeal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","URT",7.42118929906994
"1065","Nagata et al. 2021","NN_#5405",7,2,"Non-invasive",0,"Throat Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Oropharyngeal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","URT",7.42118929906994
"1066","Nagata et al. 2021","NN_#5405",10,2,"Non-invasive",0,"Throat Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Oropharyngeal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","URT",7.42118929906994
"1067","Nagata et al. 2021","NN_#5405",14,2,"Non-invasive",0,"Throat Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Oropharyngeal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","URT",7.42118929906994
"1068","Nagata et al. 2021","NN_#5405",21,2,"Non-invasive",0,"Throat Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Oropharyngeal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","URT",7.42118929906994
"1069","Nagata et al. 2021","NN_#5405",28,2,"Non-invasive",0,"Throat Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Oropharyngeal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","URT",7.42118929906994
"1070","Nagata et al. 2021","NN_#5405",1,3,"Non-invasive",0,"Rectal Swab","2.56",1,0,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Anal / Rectal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","GI",7.42118929906994
"1071","Nagata et al. 2021","NN_#5405",4,3,"Non-invasive",0,"Rectal Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Anal / Rectal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","GI",7.42118929906994
"1072","Nagata et al. 2021","NN_#5405",7,3,"Non-invasive",0,"Rectal Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Anal / Rectal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","GI",7.42118929906994
"1073","Nagata et al. 2021","NN_#5405",10,3,"Non-invasive",0,"Rectal Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Anal / Rectal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","GI",7.42118929906994
"1074","Nagata et al. 2021","NN_#5405",14,3,"Non-invasive",0,"Rectal Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Anal / Rectal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","GI",7.42118929906994
"1075","Nagata et al. 2021","NN_#5405",21,3,"Non-invasive",0,"Rectal Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Anal / Rectal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","GI",7.42118929906994
"1076","Nagata et al. 2021","NN_#5405",28,3,"Non-invasive",0,"Rectal Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Anal / Rectal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","GI",7.42118929906994
"1077","Nagata et al. 2021","NN_#5412",1,1,"Non-invasive",0,"Conjunctival Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Ocular Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","Other",7.42118929906994
"1078","Nagata et al. 2021","NN_#5412",4,2,"Non-invasive",0,"Conjunctival Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Ocular Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","Other",7.42118929906994
"1079","Nagata et al. 2021","NN_#5412",7,2,"Non-invasive",0,"Conjunctival Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Ocular Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","Other",7.42118929906994
"1080","Nagata et al. 2021","NN_#5412",10,2,"Non-invasive",0,"Conjunctival Swab","2.2",1,0,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Ocular Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","Other",7.42118929906994
"1081","Nagata et al. 2021","NN_#5412",14,2,"Non-invasive",0,"Conjunctival Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Ocular Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","Other",7.42118929906994
"1082","Nagata et al. 2021","NN_#5412",21,2,"Non-invasive",0,"Conjunctival Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Ocular Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","Other",7.42118929906994
"1083","Nagata et al. 2021","NN_#5412",28,2,"Non-invasive",0,"Conjunctival Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Ocular Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","Other",7.42118929906994
"1084","Nagata et al. 2021","NN_#5412",1,1,"Non-invasive",0,"Nasal Swab","2.32",1,0,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Nasal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","URT",7.42118929906994
"1085","Nagata et al. 2021","NN_#5412",4,2,"Non-invasive",0,"Nasal Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Nasal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","URT",7.42118929906994
"1086","Nagata et al. 2021","NN_#5412",7,2,"Non-invasive",0,"Nasal Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Nasal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","URT",7.42118929906994
"1087","Nagata et al. 2021","NN_#5412",10,2,"Non-invasive",0,"Nasal Swab","2.51",1,0,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Nasal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","URT",7.42118929906994
"1088","Nagata et al. 2021","NN_#5412",21,2,"Non-invasive",0,"Nasal Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Nasal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","URT",7.42118929906994
"1089","Nagata et al. 2021","NN_#5412",28,2,"Non-invasive",0,"Nasal Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Nasal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","URT",7.42118929906994
"1090","Nagata et al. 2021","NN_#5412",1,1,"Non-invasive",0,"Throat Swab","2.95",1,0,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Oropharyngeal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","URT",7.42118929906994
"1091","Nagata et al. 2021","NN_#5412",4,2,"Non-invasive",0,"Throat Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Oropharyngeal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","URT",7.42118929906994
"1092","Nagata et al. 2021","NN_#5412",7,2,"Non-invasive",0,"Throat Swab","3.25",1,0,"Pos",1,3,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Oropharyngeal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","URT",7.42118929906994
"1093","Nagata et al. 2021","NN_#5412",10,2,"Non-invasive",0,"Throat Swab","3.2",1,0,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Oropharyngeal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","URT",7.42118929906994
"1094","Nagata et al. 2021","NN_#5412",14,2,"Non-invasive",0,"Throat Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Oropharyngeal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","URT",7.42118929906994
"1095","Nagata et al. 2021","NN_#5412",21,2,"Non-invasive",0,"Throat Swab","-9",0,1,"-9",0,1,"-9",0,-9,-9,"N","N",1,"Vero E6/TMPRSS2",3,"TCID50",0,"cynomolgus macaque",2,"Adult","5","Adult",2,"Female",1,"log10 RNA copies/100 microL","log10 sgRNA copies/100 microL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","1.5","Unknown","Oropharyngeal Sample",26374807.5308506,37678296.4726437,"IT, IN, OC","TCID50","SARS-CoV-2/human/JPN/WK-521/2020","URT",7.42118929906994
